,Unnamed: 0,client_id,age,job,marital,education,credit_default,mortgage,month,day,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome
10826,2588,31421,49,admin.,married,university.degree,no,no,may,8,155,1,0,nonexistent,92.893,1.334,no
10827,2589,31422,33,admin.,single,university.degree,no,yes,may,12,96,2,1,failure,92.893,1.334,no
10828,2590,31423,34,blue-collar,married,basic.9y,no,yes,may,4,311,3,1,failure,92.893,1.334,no
10829,2591,31424,51,blue-collar,married,basic.9y,no,yes,may,20,90,2,0,nonexistent,92.893,1.334,no
10830,2592,31425,30,management,single,high.school,no,no,may,21,402,2,0,nonexistent,92.893,1.334,no
10831,2593,31426,51,blue-collar,married,basic.9y,unknown,no,may,21,22,2,0,nonexistent,92.893,1.334,no
10832,2594,31427,33,services,married,high.school,no,yes,may,27,89,2,1,failure,92.893,1.334,no
10833,2595,31428,36,technician,single,professional.course,unknown,yes,may,27,228,2,0,nonexistent,92.893,1.334,no
10834,2596,31429,34,admin.,married,high.school,no,no,may,7,350,2,1,failure,92.893,1.334,no
10835,2597,31430,34,technician,divorced,professional.course,no,yes,may,2,175,1,0,nonexistent,92.893,1.334,no
10836,2598,31431,28,blue-collar,married,basic.9y,no,no,may,20,549,1,0,nonexistent,92.893,1.334,no
10837,2599,31432,36,blue-collar,married,basic.9y,no,no,may,15,133,1,0,nonexistent,92.893,1.334,no
10838,2600,31433,32,technician,married,professional.course,no,yes,may,17,160,1,0,nonexistent,92.893,1.334,no
10839,2601,31434,43,management,married,university.degree,no,yes,may,8,192,1,0,nonexistent,92.893,1.334,no
10840,2602,31435,32,technician,divorced,basic.9y,no,yes,may,5,103,3,1,failure,92.893,1.334,no
10841,2603,31436,46,services,married,high.school,unknown,no,may,31,765,1,1,failure,92.893,1.334,yes
10842,2604,31437,40,blue-collar,married,unknown,no,yes,may,17,88,1,1,failure,92.893,1.334,no
10843,2605,31438,30,admin.,divorced,high.school,no,yes,may,22,422,1,1,failure,92.893,1.334,no
10844,2606,31439,47,blue-collar,married,basic.9y,no,yes,may,5,74,6,2,failure,92.893,1.334,no
10845,2607,31440,34,admin.,married,university.degree,no,no,may,17,149,4,0,nonexistent,92.893,1.334,no
10846,2608,31441,30,services,single,high.school,unknown,yes,may,27,70,3,0,nonexistent,92.893,1.334,no
10847,2609,31442,29,blue-collar,single,professional.course,no,yes,may,2,87,3,0,nonexistent,92.893,1.334,no
10848,2610,31443,41,blue-collar,married,basic.9y,no,yes,may,23,233,2,0,nonexistent,92.893,1.334,no
10849,2611,31444,43,blue-collar,married,basic.4y,unknown,yes,may,9,28,2,0,nonexistent,92.893,1.334,no
10850,2612,31445,52,admin.,single,unknown,unknown,no,may,11,346,3,0,nonexistent,92.893,1.334,no
10851,2613,31446,46,management,married,university.degree,unknown,yes,may,5,172,4,0,nonexistent,92.893,1.334,no
10852,2614,31447,35,services,married,basic.9y,no,yes,may,31,523,2,1,failure,92.893,1.334,no
10853,2615,31448,36,management,single,university.degree,no,yes,may,16,147,2,1,failure,92.893,1.334,no
10854,2616,31449,54,management,divorced,university.degree,no,yes,may,9,265,2,1,failure,92.893,1.334,no
10855,2617,31450,54,technician,divorced,university.degree,no,yes,may,22,57,2,1,failure,92.893,1.334,no
10856,2618,31451,40,services,married,high.school,no,no,may,10,246,4,1,failure,92.893,1.334,no
10857,2619,31452,39,blue-collar,single,basic.9y,unknown,yes,may,22,82,2,1,failure,92.893,1.334,no
10858,2620,31453,33,entrepreneur,single,high.school,no,yes,may,26,328,2,0,nonexistent,92.893,1.334,no
10859,2621,31454,37,admin.,single,high.school,no,no,may,7,151,2,0,nonexistent,92.893,1.334,no
10860,2622,31455,33,management,married,university.degree,no,yes,may,12,85,4,0,nonexistent,92.893,1.334,no
10861,2623,31456,51,management,divorced,university.degree,no,no,may,30,345,2,0,nonexistent,92.893,1.334,no
10862,2624,31457,34,blue-collar,married,basic.6y,no,no,may,10,168,3,0,nonexistent,92.893,1.334,no
10863,2625,31458,36,entrepreneur,married,university.degree,no,yes,may,7,239,2,0,nonexistent,92.893,1.334,no
10864,2626,31459,52,services,married,basic.6y,no,yes,may,4,169,2,0,nonexistent,92.893,1.334,no
10865,2627,31460,58,retired,married,basic.4y,no,yes,may,24,358,2,1,failure,92.893,1.334,no
10866,2628,31461,31,blue-collar,single,high.school,no,yes,may,12,116,2,2,failure,92.893,1.334,no
10867,2629,31462,35,blue-collar,married,basic.9y,no,yes,may,24,222,2,1,failure,92.893,1.334,no
10868,2630,31463,33,technician,married,university.degree,no,no,may,27,1489,3,0,nonexistent,92.893,1.334,yes
10869,2631,31464,33,entrepreneur,married,basic.9y,no,no,may,29,349,2,1,failure,92.893,1.334,no
10870,2632,31465,30,services,married,high.school,unknown,no,may,30,102,2,0,nonexistent,92.893,1.334,no
10871,2633,31466,41,admin.,single,university.degree,no,no,may,17,593,2,1,failure,92.893,1.334,no
10872,2634,31467,36,blue-collar,single,high.school,no,no,may,25,1347,2,1,failure,92.893,1.334,yes
10873,2635,31468,28,admin.,single,university.degree,no,yes,may,22,69,2,0,nonexistent,92.893,1.334,no
10874,2636,31469,36,technician,single,university.degree,no,no,may,4,307,2,0,nonexistent,92.893,1.334,no
10875,2637,31470,31,blue-collar,married,basic.9y,unknown,no,may,25,242,2,2,failure,92.893,1.334,no
10876,2638,31471,37,self-employed,divorced,university.degree,no,no,may,9,143,3,1,failure,92.893,1.334,no
10877,2639,31472,39,blue-collar,married,basic.9y,no,no,may,20,129,3,0,nonexistent,92.893,1.334,no
10878,2640,31473,42,blue-collar,married,basic.6y,no,no,may,29,320,3,0,nonexistent,92.893,1.334,no
10879,2641,31474,31,blue-collar,married,basic.6y,unknown,yes,may,26,290,2,0,nonexistent,92.893,1.334,no
10880,2642,31475,44,unemployed,married,basic.9y,no,yes,may,21,206,2,0,nonexistent,92.893,1.334,no
10881,2643,31476,38,self-employed,married,basic.9y,no,no,may,22,270,4,1,failure,92.893,1.334,no
10882,2644,31477,48,entrepreneur,married,basic.6y,no,no,may,13,1369,3,0,nonexistent,92.893,1.334,no
10883,2645,31478,35,technician,married,professional.course,no,yes,may,7,456,3,0,nonexistent,92.893,1.334,no
10884,2646,31479,41,blue-collar,married,basic.4y,unknown,no,may,13,17,3,2,failure,92.893,1.334,no
10885,2647,31480,49,services,single,high.school,no,no,may,18,231,2,1,failure,92.893,1.334,no
10886,2648,31481,28,admin.,married,high.school,no,yes,may,26,293,3,0,nonexistent,92.893,1.334,no
10887,2649,31482,34,services,married,high.school,no,no,may,6,215,2,2,failure,92.893,1.334,no
10888,2650,31483,35,technician,married,professional.course,no,no,may,26,273,4,0,nonexistent,92.893,1.334,no
10889,2651,31484,33,blue-collar,married,basic.9y,unknown,no,may,6,804,2,1,success,92.893,1.334,no
10890,2652,31485,48,entrepreneur,single,professional.course,no,yes,may,14,606,3,0,nonexistent,92.893,1.334,no
10891,2653,31486,29,admin.,single,university.degree,no,no,may,23,142,3,0,nonexistent,92.893,1.334,no
10892,2654,31487,44,admin.,married,basic.9y,unknown,no,may,9,217,3,1,failure,92.893,1.334,no
10893,2655,31488,35,admin.,single,university.degree,no,no,may,14,261,2,0,nonexistent,92.893,1.334,no
10894,2656,31489,32,services,married,high.school,no,yes,may,12,309,3,1,failure,92.893,1.334,no
10895,2657,31490,37,admin.,married,university.degree,no,no,may,23,232,2,1,failure,92.893,1.334,no
10896,2658,31491,48,blue-collar,married,basic.6y,unknown,no,may,13,152,4,1,failure,92.893,1.334,no
10897,2659,31492,50,admin.,divorced,university.degree,no,yes,may,29,335,3,0,nonexistent,92.893,1.334,no
10898,2660,31493,52,blue-collar,married,basic.4y,no,no,may,19,437,4,1,failure,92.893,1.334,no
10899,2661,31494,33,admin.,married,high.school,no,no,may,26,167,3,0,nonexistent,92.893,1.334,no
10900,2662,31495,29,blue-collar,married,basic.4y,no,yes,may,29,140,2,0,nonexistent,92.893,1.334,no
10901,2663,31496,42,blue-collar,married,basic.6y,unknown,yes,may,17,458,3,0,nonexistent,92.893,1.334,no
10902,2664,31497,34,technician,married,professional.course,no,yes,may,10,91,3,0,nonexistent,92.893,1.334,no
10903,2665,31498,36,blue-collar,married,basic.9y,no,yes,may,23,284,3,0,nonexistent,92.893,1.334,no
10904,2666,31499,45,services,divorced,high.school,unknown,no,may,25,185,3,0,nonexistent,92.893,1.334,no
10905,2667,31500,28,blue-collar,single,basic.9y,unknown,no,may,22,77,3,0,nonexistent,92.893,1.334,no
10906,2668,31501,29,student,single,basic.9y,no,no,may,3,467,2,0,nonexistent,92.893,1.334,no
10907,2669,31502,41,blue-collar,married,basic.4y,no,yes,may,17,187,8,0,nonexistent,92.893,1.334,no
10908,2670,31503,45,entrepreneur,married,university.degree,no,yes,may,31,1074,4,1,failure,92.893,1.334,yes
10909,2671,31504,37,blue-collar,married,basic.9y,unknown,no,may,11,97,2,0,nonexistent,92.893,1.334,no
10910,2672,31505,34,services,married,high.school,no,no,may,14,362,2,1,failure,92.893,1.334,no
10911,2673,31506,39,technician,divorced,professional.course,no,no,may,21,445,2,1,failure,92.893,1.334,no
10912,2674,31507,46,services,married,basic.9y,no,no,may,8,227,2,0,nonexistent,92.893,1.334,no
10913,2675,31508,33,admin.,single,high.school,no,yes,may,8,281,3,1,failure,92.893,1.334,no
10914,2676,31509,52,blue-collar,married,basic.4y,no,no,may,28,667,2,0,nonexistent,92.893,1.334,yes
10915,2677,31510,33,blue-collar,married,basic.6y,no,yes,may,24,686,2,0,nonexistent,92.893,1.334,yes
10916,2678,31511,34,blue-collar,married,basic.9y,no,yes,may,28,157,3,1,failure,92.893,1.334,no
10917,2679,31512,48,blue-collar,married,basic.6y,unknown,no,may,10,22,6,0,nonexistent,92.893,1.334,no
10918,2680,31513,34,services,married,high.school,no,yes,may,31,276,2,0,nonexistent,92.893,1.334,no
10919,2681,31514,34,blue-collar,married,unknown,no,no,may,9,232,6,0,nonexistent,92.893,1.334,no
10920,2682,31515,43,unemployed,married,basic.4y,no,no,may,17,117,2,0,nonexistent,92.893,1.334,no
10921,2683,31516,59,admin.,married,high.school,no,no,may,21,232,2,1,failure,92.893,1.334,no
10922,2684,31517,39,technician,single,professional.course,no,no,may,1,940,3,0,nonexistent,92.893,1.334,no
10923,2685,31518,42,services,married,high.school,no,yes,may,12,337,2,0,nonexistent,92.893,1.334,no
10924,2686,31519,34,housemaid,married,high.school,unknown,no,may,6,361,5,1,failure,92.893,1.334,no
10925,2687,31520,31,blue-collar,married,basic.4y,no,yes,may,16,796,2,0,nonexistent,92.893,1.334,no
10926,2688,31521,38,technician,single,university.degree,no,yes,may,21,606,3,0,nonexistent,92.893,1.334,yes
10927,2689,31522,39,technician,married,professional.course,no,no,may,30,31,2,1,failure,92.893,1.327,no
10928,2690,31523,57,admin.,married,high.school,unknown,yes,may,13,55,5,0,nonexistent,92.893,1.327,no
10929,2691,31524,30,technician,single,professional.course,no,no,may,26,86,2,0,nonexistent,92.893,1.327,no
10930,2692,31525,38,admin.,single,university.degree,no,no,may,16,219,2,0,nonexistent,92.893,1.327,no
10931,2693,31526,38,management,married,unknown,no,no,may,2,25,5,1,failure,92.893,1.327,no
10932,2694,31527,31,blue-collar,married,basic.4y,unknown,no,may,29,210,2,0,nonexistent,92.893,1.327,no
10933,2695,31528,42,blue-collar,single,basic.9y,unknown,yes,may,2,16,5,0,nonexistent,92.893,1.327,no
10934,2696,31529,51,services,married,professional.course,unknown,no,may,14,113,2,0,nonexistent,92.893,1.327,no
10935,2697,31530,44,blue-collar,married,basic.9y,no,no,may,28,315,2,0,nonexistent,92.893,1.327,no
10936,2698,31531,28,services,married,basic.9y,unknown,yes,may,7,343,3,0,nonexistent,92.893,1.327,no
10937,2699,31532,34,management,married,basic.4y,no,no,may,5,175,4,0,nonexistent,92.893,1.327,no
10938,2700,31533,35,blue-collar,married,basic.9y,no,no,may,9,82,1,0,nonexistent,92.893,1.327,no
10939,2701,31534,45,admin.,divorced,basic.9y,unknown,no,may,8,270,3,0,nonexistent,92.893,1.327,no
10940,2702,31535,34,technician,married,university.degree,no,yes,may,11,83,4,0,nonexistent,92.893,1.327,no
10941,2703,31536,44,blue-collar,married,basic.6y,no,no,may,16,57,4,0,nonexistent,92.893,1.327,no
10942,2704,31537,34,management,married,basic.4y,no,yes,may,12,124,5,0,nonexistent,92.893,1.327,no
10943,2705,31538,27,admin.,single,high.school,no,yes,may,3,240,1,0,nonexistent,92.893,1.327,no
10944,2706,31539,32,blue-collar,married,basic.9y,no,yes,may,8,413,1,0,nonexistent,92.893,1.327,no
10945,2707,31540,33,technician,married,university.degree,no,yes,may,7,755,3,1,failure,92.893,1.327,no
10946,2708,31541,35,admin.,single,high.school,no,yes,may,18,106,1,1,failure,92.893,1.327,no
10947,2709,31542,35,admin.,single,high.school,no,yes,may,2,187,1,0,nonexistent,92.893,1.327,no
10948,2710,31543,31,housemaid,single,high.school,no,yes,may,21,633,1,0,nonexistent,92.893,1.327,no
10949,2711,31544,50,blue-collar,married,professional.course,no,yes,may,26,247,1,1,failure,92.893,1.327,no
10950,2712,31545,35,management,married,university.degree,no,no,may,18,370,1,0,nonexistent,92.893,1.327,no
10951,2713,31546,30,blue-collar,married,basic.4y,no,no,may,27,205,1,0,nonexistent,92.893,1.327,no
10952,2714,31547,50,blue-collar,married,professional.course,unknown,yes,may,18,51,1,1,failure,92.893,1.327,no
10953,2715,31548,32,admin.,single,university.degree,no,yes,may,31,195,1,0,nonexistent,92.893,1.327,no
10954,2716,31549,50,blue-collar,married,professional.course,unknown,yes,may,8,157,1,1,failure,92.893,1.327,no
10955,2717,31550,26,blue-collar,married,basic.9y,no,yes,may,15,531,3,0,nonexistent,92.893,1.327,no
10956,2718,31551,30,technician,single,professional.course,no,yes,may,12,512,1,0,nonexistent,92.893,1.327,no
10957,2719,31552,45,admin.,married,high.school,no,yes,may,26,155,1,0,nonexistent,92.893,1.327,no
10958,2720,31553,33,blue-collar,married,basic.9y,no,yes,may,18,263,1,0,nonexistent,92.893,1.327,no
10959,2721,31554,37,blue-collar,married,basic.4y,no,yes,may,2,204,1,0,nonexistent,92.893,1.327,no
10960,2722,31555,36,blue-collar,married,basic.9y,no,yes,may,7,98,1,2,failure,92.893,1.327,no
10961,2723,31556,36,blue-collar,married,basic.9y,no,yes,may,9,82,1,0,nonexistent,92.893,1.327,no
10962,2724,31557,36,blue-collar,married,basic.9y,no,yes,may,29,31,1,1,failure,92.893,1.327,no
10963,2725,31558,35,admin.,single,high.school,no,no,may,26,923,1,0,nonexistent,92.893,1.327,yes
10964,2726,31559,36,blue-collar,married,basic.4y,no,unknown,may,27,92,1,0,nonexistent,92.893,1.327,no
10965,2727,31560,36,blue-collar,married,basic.4y,no,yes,may,8,47,1,0,nonexistent,92.893,1.327,no
10966,2728,31561,34,admin.,single,basic.6y,no,no,may,9,22,11,0,nonexistent,92.893,1.327,no
10967,2729,31562,30,entrepreneur,divorced,basic.6y,no,no,may,10,149,1,1,failure,92.893,1.327,no
10968,2730,31563,54,blue-collar,married,basic.9y,unknown,no,may,21,98,1,0,nonexistent,92.893,1.327,no
10969,2731,31564,32,admin.,married,university.degree,no,yes,may,16,62,6,1,failure,92.893,1.327,no
10970,2732,31565,37,blue-collar,single,university.degree,unknown,no,may,23,203,1,0,nonexistent,92.893,1.327,no
10971,2733,31566,24,services,single,high.school,unknown,yes,may,20,689,1,0,nonexistent,92.893,1.327,no
10972,2734,31567,29,blue-collar,married,basic.6y,no,no,may,20,102,1,0,nonexistent,92.893,1.327,no
10973,2735,31568,36,technician,married,professional.course,no,yes,may,7,191,1,1,failure,92.893,1.327,no
10974,2736,31569,36,admin.,single,high.school,no,yes,may,26,27,1,1,failure,92.893,1.327,no
10975,2737,31570,28,admin.,single,high.school,no,yes,may,21,203,1,0,nonexistent,92.893,1.327,no
10976,2738,31571,36,admin.,single,high.school,no,yes,may,1,277,1,0,nonexistent,92.893,1.327,no
10977,2739,31572,30,technician,single,university.degree,unknown,yes,may,27,722,1,0,nonexistent,92.893,1.327,no
10978,2740,31573,36,technician,married,professional.course,no,yes,may,28,449,1,0,nonexistent,92.893,1.327,no
10979,2741,31574,38,management,married,high.school,no,yes,may,2,224,1,0,nonexistent,92.893,1.327,no
10980,2742,31575,30,services,single,high.school,no,yes,may,19,189,1,0,nonexistent,92.893,1.327,no
10981,2743,31576,39,services,married,high.school,no,yes,may,17,45,1,1,failure,92.893,1.327,no
10982,2744,31577,36,blue-collar,married,basic.4y,unknown,yes,may,3,248,1,0,nonexistent,92.893,1.327,no
10983,2745,31578,36,admin.,single,high.school,no,yes,may,12,127,1,0,nonexistent,92.893,1.327,no
10984,2746,31579,39,admin.,single,university.degree,no,no,may,19,189,2,0,nonexistent,92.893,1.327,no
10985,2747,31580,40,blue-collar,married,basic.9y,no,yes,may,10,549,1,0,nonexistent,92.893,1.327,no
10986,2748,31581,30,admin.,single,professional.course,no,yes,may,31,104,1,1,failure,92.893,1.327,no
10987,2749,31582,39,entrepreneur,married,unknown,no,yes,may,24,85,3,0,nonexistent,92.893,1.327,no
10988,2750,31583,30,blue-collar,single,basic.9y,no,no,may,6,252,1,0,nonexistent,92.893,1.327,no
10989,2751,31584,54,technician,single,university.degree,no,yes,may,4,121,1,1,failure,92.893,1.327,no
10990,2752,31585,43,services,married,high.school,no,yes,may,12,197,1,0,nonexistent,92.893,1.327,no
10991,2753,31586,30,blue-collar,single,basic.9y,no,yes,may,27,348,1,0,nonexistent,92.893,1.327,no
10992,2754,31587,57,retired,divorced,high.school,no,yes,may,5,265,5,1,failure,92.893,1.327,no
10993,2755,31588,54,technician,single,university.degree,no,yes,may,1,333,1,1,failure,92.893,1.327,no
10994,2756,31589,36,blue-collar,married,unknown,no,yes,may,22,25,1,0,nonexistent,92.893,1.327,no
10995,2757,31590,30,blue-collar,single,basic.9y,no,yes,may,8,623,1,1,success,92.893,1.327,yes
10996,2758,31591,32,admin.,married,high.school,no,no,may,28,84,1,0,nonexistent,92.893,1.327,no
10997,2759,31592,36,blue-collar,married,unknown,no,yes,may,24,131,1,0,nonexistent,92.893,1.327,no
10998,2760,31593,32,admin.,married,high.school,no,yes,may,14,132,1,1,failure,92.893,1.327,no
10999,2761,31594,32,admin.,married,high.school,no,no,may,18,104,1,1,failure,92.893,1.327,no
11000,2762,31595,45,admin.,single,high.school,no,yes,may,24,19,1,1,failure,92.893,1.327,no
11001,2763,31596,32,admin.,married,high.school,no,no,may,12,187,1,0,nonexistent,92.893,1.327,no
11002,2764,31597,33,entrepreneur,single,university.degree,no,no,may,27,197,1,0,nonexistent,92.893,1.327,no
11003,2765,31598,41,blue-collar,married,basic.9y,no,unknown,may,17,50,1,0,nonexistent,92.893,1.327,no
11004,2766,31599,38,blue-collar,married,basic.9y,unknown,yes,may,22,201,1,0,nonexistent,92.893,1.327,no
11005,2767,31600,33,admin.,married,university.degree,no,yes,may,19,171,2,0,nonexistent,92.893,1.327,no
11006,2768,31601,29,services,married,high.school,unknown,yes,may,27,63,1,0,nonexistent,92.893,1.327,no
11007,2769,31602,42,blue-collar,single,basic.9y,unknown,no,may,11,183,4,0,nonexistent,92.893,1.327,no
11008,2770,31603,29,admin.,married,basic.9y,no,no,may,24,113,1,0,nonexistent,92.893,1.327,no
11009,2771,31604,36,blue-collar,married,basic.9y,no,yes,may,16,317,2,0,nonexistent,92.893,1.327,no
11010,2772,31605,29,admin.,married,high.school,no,no,may,1,329,1,1,success,92.893,1.327,no
11011,2773,31606,43,blue-collar,married,basic.6y,no,yes,may,17,95,1,0,nonexistent,92.893,1.327,no
11012,2774,31607,33,services,married,basic.9y,no,yes,may,27,144,3,0,nonexistent,92.893,1.327,no
11013,2775,31608,31,blue-collar,married,basic.9y,no,yes,may,1,1957,1,0,nonexistent,92.893,1.327,no
11014,2776,31609,29,admin.,married,high.school,no,yes,may,18,556,1,0,nonexistent,92.893,1.327,no
11015,2777,31610,26,blue-collar,married,basic.9y,unknown,yes,may,6,49,1,0,nonexistent,92.893,1.327,no
